Trading_Date,Time,DJIA,S&P 500,NASDAQ Composite,,,,,,,,,,,,,,,,,,NASDAQ_Composite_24h_Change_pct
19/3/2025,13:30:00,41773.21094,5652.240234,17680.30859,,,,,,,,,,,,,,,,,,0.0942
19/3/2025,14:30:00,41984.42188,5678.209961,17753.39453,,,,,,,,,,,,,,,,,,0.2884
19/3/2025,15:30:00,41962.80859,5675.279785,17751.68555,,,,,,,,,,,,,,,,,,0.0235
19/3/2025,16:00:00,41964.62891,5675.290039,17750.78906,,,,,,,,,,,,,,,,,,-0.0186
20/3/2025,9:30:00,42169.62891,5701.27002,17857.47656,,,,,,,,,,,,,,,,,,0.7705
20/3/2025,10:30:00,42160.71875,5697.279785,17848.41797,,,,,,,,,,,,,,,,,,0.9013
20/3/2025,11:30:00,42025.01172,5667.100098,17703.78516,,,,,,,,,,,,,,,,,,0.1858
20/3/2025,12:30:00,41891.12109,5652.890137,17656.39844,,,,,,,,,,,,,,,,,,-0.5357
20/3/2025,13:30:00,41869.42969,5647.180176,17626.99219,,,,,,,,,,,,,,,,,,-1.4843
20/3/2025,14:30:00,41892.30078,5652.359863,17646.41406,,,,,,,,,,,,,,,,,,-1.3445
20/3/2025,15:30:00,41947.82031,5662.069824,17688.7832,,,,,,,,,,,,,,,,,,-0.6668
20/3/2025,16:00:00,41953.32031,5662.890137,17691.63086,,,,,,,,,,,,,,,,,,-0.6571
21/3/2025,9:30:00,41574.73047,5621.5,17583.66992,,,,,,,,,,,,,,,,,,0.4534
21/3/2025,10:30:00,41690.78906,5621.009766,17569.00391,,,,,,,,,,,,,,,,,,0.4519
21/3/2025,11:30:00,41879.57813,5646.77002,17676.60938,,,,,,,,,,,,,,,,,,0.7006
21/3/2025,12:30:00,41875.73828,5643.680176,17658.68164,,,,,,,,,,,,,,,,,,0.8592
21/3/2025,13:30:00,41854.01953,5643.609863,17674.38867,,,,,,,,,,,,,,,,,,0.9746
21/3/2025,14:30:00,41848.69922,5642.450195,17671.93945,,,,,,,,,,,,,,,,,,0.8795
21/3/2025,15:30:00,41986.51953,5666.680176,17787.18555,,,,,,,,,,,,,,,,,,1.5977
21/3/2025,16:00:00,41985.35156,5667.560059,17784.05078,,,,,,,,,,,,,,,,,,1.5992
24/3/2025,9:30:00,42507.10938,5754.189941,18138.85156,,,,,,,,,,,,,,,,,,2.7186
24/3/2025,10:30:00,42545.10938,5759.669922,18151.42188,,,,,,,,,,,,,,,,,,2.7152
24/3/2025,11:30:00,42502.33984,5756.180176,18137.07813,,,,,,,,,,,,,,,,,,2.4518
24/3/2025,12:30:00,42453.08984,5752.77002,18136.33203,,,,,,,,,,,,,,,,,,2.9237
24/3/2025,13:30:00,42387.82813,5746.419922,18133.82813,,,,,,,,,,,,,,,,,,2.5651
24/3/2025,14:30:00,42554.57031,5761.890137,18168.99805,,,,,,,,,,,,,,,,,,2.341
24/3/2025,15:30:00,42568.28906,5765.149902,18180.26953,,,,,,,,,,,,,,,,,,2.4143
24/3/2025,16:00:00,42583.32031,5767.569824,18188.58984,,,,,,,,,,,,,,,,,,2.4664
25/3/2025,9:30:00,42622.76172,5781.350098,18243.77344,,,,,,,,,,,,,,,,,,2.1632
25/3/2025,10:30:00,42662.73828,5780.399902,18264.20117,,,,,,,,,,,,,,,,,,2.3295
25/3/2025,11:30:00,42543.92188,5767.970215,18228.54492,,,,,,,,,,,,,,,,,,2.9641
25/3/2025,12:30:00,42542.35156,5764.370117,18206.25586,,,,,,,,,,,,,,,,,,3.1142
25/3/2025,13:30:00,42517.83984,5766.509766,18230.50195,,,,,,,,,,,,,,,,,,3.4238
25/3/2025,14:30:00,42499.87109,5764.580078,18229.67969,,,,,,,,,,,,,,,,,,3.3053
25/3/2025,15:30:00,42592.17188,5776.830078,18272.16016,,,,,,,,,,,,,,,,,,3.298
25/3/2025,16:00:00,42587.5,5776.649902,18271.85938,,,,,,,,,,,,,,,,,,3.2797
26/3/2025,9:30:00,42731.03125,5755.77002,18058.64844,,,,,,,,,,,,,,,,,,2.7012
26/3/2025,10:30:00,42608.21094,5745.680176,18055.73633,,,,,,,,,,,,,,,,,,2.7704
26/3/2025,11:30:00,42574.39844,5732.970215,17994.33398,,,,,,,,,,,,,,,,,,1.7974
26/3/2025,12:30:00,42422.66016,5712.370117,17914.60352,,,,,,,,,,,,,,,,,,1.4493
26/3/2025,13:30:00,42472.21094,5715.259766,17917.61133,,,,,,,,,,,,,,,,,,1.3761
26/3/2025,14:30:00,42368.55078,5699.220215,17849.24414,,,,,,,,,,,,,,,,,,1.0033
26/3/2025,15:30:00,42451.78906,5712.109863,17899.16797,,,,,,,,,,,,,,,,,,0.6296
26/3/2025,16:00:00,42454.78906,5712.200195,17899.01953,,,,,,,,,,,,,,,,,,0.6465
27/3/2025,9:30:00,42477.91016,5717.859863,17912.58008,,,,,,,,,,,,,,,,,,-1.2474
27/3/2025,10:30:00,42410.44141,5720.910156,17932.93555,,,,,,,,,,,,,,,,,,-1.2037
27/3/2025,11:30:00,42377.71875,5708.930176,17882.125,,,,,,,,,,,,,,,,,,-1.4057
27/3/2025,12:30:00,42262.16016,5690.470215,17814.5332,,,,,,,,,,,,,,,,,,-1.7743
27/3/2025,13:30:00,42326.42188,5701.890137,17857.55273,,,,,,,,,,,,,,,,,,-1.5235
27/3/2025,14:30:00,42455.01953,5719.899902,17910.26758,,,,,,,,,,,,,,,,,,-1.424
27/3/2025,15:30:00,42291.96875,5692.359863,17799.09961,,,,,,,,,,,,,,,,,,-2.0966
27/3/2025,16:00:00,42299.69922,5693.310059,17804.0293,,,,,,,,,,,,,,,,,,-2.1143
28/3/2025,9:30:00,41842.14063,5616.950195,17474.69922,,,,,,,,,,,,,,,,,,-4.2155
28/3/2025,10:30:00,41783.28906,5611.100098,17442.08008,,,,,,,,,,,,,,,,,,-4.5013
28/3/2025,11:30:00,41651.73828,5590.490234,17362.53516,,,,,,,,,,,,,,,,,,-4.7508
28/3/2025,12:30:00,41537.17969,5575.049805,17310.25,,,,,,,,,,,,,,,,,,-4.9214
28/3/2025,13:30:00,41579.32813,5581.879883,17341.58594,,,,,,,,,,,,,,,,,,-4.876
28/3/2025,14:30:00,41572.48828,5579.160156,17315.73633,,,,,,,,,,,,,,,,,,-5.0135
28/3/2025,15:30:00,41578.87891,5580.279785,17320.30664,,,,,,,,,,,,,,,,,,-5.2093
28/3/2025,16:00:00,41583.89844,5580.939941,17322.99023,,,,,,,,,,,,,,,,,,-5.1931
31/3/2025,9:30:00,41409.96875,5516.27002,16929.90039,,,,,,,,,,,,,,,,,,-6.2505
31/3/2025,10:30:00,41636.16016,5546.410156,17046.48828,,,,,,,,,,,,,,,,,,-5.5896
31/3/2025,11:30:00,41726.44141,5566.140137,17142.57422,,,,,,,,,,,,,,,,,,-4.7335
31/3/2025,12:30:00,41669.48828,5557.080078,17108.30078,,,,,,,,,,,,,,,,,,-4.5008
31/3/2025,13:30:00,41872.32813,5590.5,17224.71289,,,,,,,,,,,,,,,,,,-3.8671
31/3/2025,14:30:00,41943.17188,5595.379883,17220.85156,,,,,,,,,,,,,,,,,,-3.5206
31/3/2025,15:30:00,41998.37891,5611.330078,17284.94531,,,,,,,,,,,,,,,,,,-3.4316
31/3/2025,16:00:00,42001.76172,5611.850098,17299.28906,,,,,,,,,,,,,,,,,,-3.3506
1/4/2025,9:30:00,41610.30859,5574.149902,17216.54297,,,,,,,,,,,,,,,,,,-3.8857
1/4/2025,10:30:00,42047.01953,5630.839844,17429.64258,,,,,,,,,,,,,,,,,,-2.8065
1/4/2025,11:30:00,42008.08984,5629.850098,17430.31641,,,,,,,,,,,,,,,,,,-2.5266
1/4/2025,12:30:00,41891.21875,5615.560059,17391.71289,,,,,,,,,,,,,,,,,,-2.3735
1/4/2025,13:30:00,41736.85156,5588.720215,17277.69531,,,,,,,,,,,,,,,,,,-3.2471
1/4/2025,14:30:00,41857.26953,5606.459961,17344.32227,,,,,,,,,,,,,,,,,,-3.1599
1/4/2025,15:30:00,41988.51172,5632.919922,17448.95703,,,,,,,,,,,,,,,,,,-1.9672
1/4/2025,16:00:00,41989.96094,5633.069824,17449.89063,,,,,,,,,,,,,,,,,,-1.9891
2/4/2025,9:30:00,42006.48828,5629.899902,17436.97852,,,,,,,,,,,,,,,,,,-0.2159
2/4/2025,10:30:00,42151.46875,5655.200195,17533.96875,,,,,,,,,,,,,,,,,,0.5268
2/4/2025,11:30:00,42145.16016,5664.359863,17610.95117,,,,,,,,,,,,,,,,,,1.4308
2/4/2025,12:30:00,42297.16016,5682.870117,17672.83398,,,,,,,,,,,,,,,,,,2.0946
2/4/2025,13:30:00,41975.42969,5634.109863,17475.47461,,,,,,,,,,,,,,,,,,0.7721
2/4/2025,14:30:00,42132.23828,5653.100098,17542.04297,,,,,,,,,,,,,,,,,,1.3069
2/4/2025,15:30:00,42214.5,5669.25,17598.09961,,,,,,,,,,,,,,,,,,1.6039
2/4/2025,16:00:00,42225.32031,5670.970215,17601.05078,,,,,,,,,,,,,,,,,,1.6052
3/4/2025,9:30:00,40737.64844,5451.799805,16759.08984,,,,,,,,,,,,,,,,,,-1.0089
3/4/2025,10:30:00,40793.41016,5438.419922,16669.62109,,,,,,,,,,,,,,,,,,-2.2108
3/4/2025,11:30:00,41111.23828,5479.060059,16807.77539,,,,,,,,,,,,,,,,,,-1.953
3/4/2025,12:30:00,40879.12891,5443.089844,16697.08594,,,,,,,,,,,,,,,,,,-2.4036
3/4/2025,13:30:00,40792.39063,5427.810059,16634.16602,,,,,,,,,,,,,,,,,,-3.4285
3/4/2025,14:30:00,40646.19141,5410.819824,16589.62109,,,,,,,,,,,,,,,,,,-3.6655
3/4/2025,15:30:00,40546.05859,5398.310059,16564.18555,,,,,,,,,,,,,,,,,,-4.1699
3/4/2025,16:00:00,40545.92969,5396.52002,16550.60938,,,,,,,,,,,,,,,,,,-4.3278
4/4/2025,9:30:00,39179.51953,5180.649902,15842.07227,,,,,,,,,,,,,,,,,,-7.9834
4/4/2025,10:30:00,39150.92969,5182.930176,15899.02344,,,,,,,,,,,,,,,,,,-8.7817
4/4/2025,11:30:00,38936.08984,5141.799805,15745.38867,,,,,,,,,,,,,,,,,,-9.6667
4/4/2025,12:30:00,38788.17969,5129.97998,15714.75195,,,,,,,,,,,,,,,,,,-9.6423
4/4/2025,13:30:00,38596.19141,5107.220215,15675.8418,,,,,,,,,,,,,,,,,,-9.2712
4/4/2025,14:30:00,38672.32031,5123.240234,15753.79199,,,,,,,,,,,,,,,,,,-9.1703
4/4/2025,15:30:00,38316.17188,5075.240234,15592.03125,,,,,,,,,,,,,,,,,,-10.642
4/4/2025,16:00:00,38314.85938,5074.080078,15587.79004,,,,,,,,,,,,,,,,,,-10.6711
7/4/2025,9:30:00,37607,5005.339844,15444.92383,,,,,,,,,,,,,,,,,,-11.4243
7/4/2025,10:30:00,37226.64844,4956.259766,15268.13867,,,,,,,,,,,,,,,,,,-12.9225
7/4/2025,11:30:00,37661.53125,5013.100098,15438.22656,,,,,,,,,,,,,,,,,,-12.3373
7/4/2025,12:30:00,38032.78125,5073.930176,15650.75781,,,,,,,,,,,,,,,,,,-11.4417
7/4/2025,13:30:00,37987.35938,5068.189941,15611.43945,,,,,,,,,,,,,,,,,,-10.6666
7/4/2025,14:30:00,37705.28125,5024.459961,15479.52148,,,,,,,,,,,,,,,,,,-11.7576
7/4/2025,15:30:00,37948.32031,5059.859863,15594.21289,,,,,,,,,,,,,,,,,,-11.3869
7/4/2025,16:00:00,37965.60156,5062.25,15603.25977,,,,,,,,,,,,,,,,,,-11.3504
8/4/2025,9:30:00,39354.08984,5253.859863,16261.40039,,,,,,,,,,,,,,,,,,-2.9697
8/4/2025,10:30:00,38716.21094,5161.149902,15960.34375,,,,,,,,,,,,,,,,,,-4.2549
8/4/2025,11:30:00,38763.35938,5157.040039,15885.75,,,,,,,,,,,,,,,,,,-5.4857
8/4/2025,12:30:00,38005.48047,5042.609863,15507.09668,,,,,,,,,,,,,,,,,,-7.1269
8/4/2025,13:30:00,37961.32031,5041.77002,15517.19434,,,,,,,,,,,,,,,,,,-6.7149
8/4/2025,14:30:00,37715.39844,4993.209961,15304.98242,,,,,,,,,,,,,,,,,,-7.7436
8/4/2025,15:30:00,37663.17969,4985.669922,15282.02637,,,,,,,,,,,,,,,,,,-7.7406
8/4/2025,16:00:00,37645.58984,4982.77002,15267.91016,,,,,,,,,,,,,,,,,,-7.7502
9/4/2025,9:30:00,37719.28125,5007.879883,15478.34668,,,,,,,,,,,,,,,,,,-2.2959
9/4/2025,10:30:00,37727.44141,5000.120117,15430.96387,,,,,,,,,,,,,,,,,,-2.944
9/4/2025,11:30:00,37784.19922,5009.689941,15471.27734,,,,,,,,,,,,,,,,,,-1.7409
9/4/2025,12:30:00,39499.51953,5256.319824,16313.79785,,,,,,,,,,,,,,,,,,3.812
9/4/2025,13:30:00,40373.58984,5403.970215,16903.90039,,,,,,,,,,,,,,,,,,7.8341
9/4/2025,14:30:00,40408.53125,5423.819824,16996.33984,,,,,,,,,,,,,,,,,,7.8873
9/4/2025,15:30:00,40578.01953,5451.609863,17105.29297,,,,,,,,,,,,,,,,,,9.7054
9/4/2025,16:00:00,40608.44922,5456.899902,17124.9707,,,,,,,,,,,,,,,,,,9.8614
10/4/2025,9:30:00,39649.01172,5301.350098,16540.98242,,,,,,,,,,,,,,,,,,7.0966
10/4/2025,10:30:00,39396.91016,5255.379883,16369.30859,,,,,,,,,,,,,,,,,,7.2122
10/4/2025,11:30:00,38564.60938,5136.339844,15961.77051,,,,,,,,,,,,,,,,,,3.3912
10/4/2025,12:30:00,39078.67188,5209.930176,16213.3877,,,,,,,,,,,,,,,,,,3.5949
10/4/2025,13:30:00,39744.51172,5300.919922,16503.78906,,,,,,,,,,,,,,,,,,5.716
10/4/2025,14:30:00,39382.67188,5244.189941,16310.10059,,,,,,,,,,,,,,,,,,5.3657
10/4/2025,15:30:00,39592.05859,5268.180176,16390.87305,,,,,,,,,,,,,,,,,,5.1087
10/4/2025,16:00:00,39593.66016,5268.049805,16387.31055,,,,,,,,,,,,,,,,,,5.0249
11/4/2025,9:30:00,39289.78906,5225.140137,16245.9707,,,,,,,,,,,,,,,,,,-0.0949
11/4/2025,10:30:00,39390.96875,5248.359863,16349.41699,,,,,,,,,,,,,,,,,,2.4377
11/4/2025,11:30:00,39742.33984,5291.359863,16476.28125,,,,,,,,,,,,,,,,,,3.7174
11/4/2025,12:30:00,39901.96875,5315.660156,16547.05078,,,,,,,,,,,,,,,,,,6.7063
11/4/2025,13:30:00,40160.16016,5349.209961,16654.66797,,,,,,,,,,,,,,,,,,7.3304
11/4/2025,14:30:00,40262.05078,5365.299805,16710.25781,,,,,,,,,,,,,,,,,,9.1818
11/4/2025,15:30:00,40201.80078,5361.200195,16716.5918,,,,,,,,,,,,,,,,,,9.3873
11/4/2025,16:00:00,40212.71094,5363.359863,16724.46094,,,,,,,,,,,,,,,,,,9.5399
14/4/2025,9:30:00,40626.25,5438.450195,17003.32617,,,,,,,,,,,,,,,,,,9.8523
14/4/2025,10:30:00,40439.53125,5403.470215,16845.66797,,,,,,,,,,,,,,,,,,9.168
14/4/2025,11:30:00,40290.78125,5376.910156,16717.89453,,,,,,,,,,,,,,,,,,8.0576
14/4/2025,12:30:00,40430.25,5392.419922,16774.84961,,,,,,,,,,,,,,,,,,2.8261
14/4/2025,13:30:00,40616.12109,5421.899902,16879.72852,,,,,,,,,,,,,,,,,,-0.143
14/4/2025,14:30:00,40679.91016,5431.899902,16923.26367,,,,,,,,,,,,,,,,,,-0.43
14/4/2025,15:30:00,40527.85938,5405.560059,16825.94922,,,,,,,,,,,,,,,,,,-1.6331
14/4/2025,16:00:00,40524.78906,5405.970215,16831.48047,,,,,,,,,,,,,,,,,,-1.7138
15/4/2025,9:30:00,40562.85156,5412.689941,16827.67188,,,,,,,,,,,,,,,,,,1.7332
15/4/2025,10:30:00,40571,5419.959961,16873.35938,,,,,,,,,,,,,,,,,,3.0792
15/4/2025,11:30:00,40626.78906,5428.089844,16914.43555,,,,,,,,,,,,,,,,,,5.9684
15/4/2025,12:30:00,40447.91016,5395.759766,16784.25391,,,,,,,,,,,,,,,,,,3.521
15/4/2025,13:30:00,40395.98828,5392.47998,16777.88477,,,,,,,,,,,,,,,,,,1.6608
15/4/2025,14:30:00,40426.75,5401.379883,16814.11719,,,,,,,,,,,,,,,,,,3.0902
15/4/2025,15:30:00,40373.64063,5396.700195,16826.38867,,,,,,,,,,,,,,,,,,2.6571
15/4/2025,16:00:00,40368.96094,5396.629883,16823.16992,,,,,,,,,,,,,,,,,,2.6597
16/4/2025,9:30:00,40169.80078,5335.47998,16506.11719,,,,,,,,,,,,,,,,,,1.6013
16/4/2025,10:30:00,40400.73047,5363.75,16580.32422,,,,,,,,,,,,,,,,,,1.4123
16/4/2025,11:30:00,40162.32031,5332.259766,16477.86523,,,,,,,,,,,,,,,,,,0.0096
16/4/2025,12:30:00,40141.64063,5332.910156,16477.74609,,,,,,,,,,,,,,,,,,-0.4188
16/4/2025,13:30:00,39795.37109,5277.890137,16264.44043,,,,,,,,,,,,,,,,,,-2.3431
16/4/2025,14:30:00,39419.16016,5223.669922,16080.31348,,,,,,,,,,,,,,,,,,-3.7698
16/4/2025,15:30:00,39672.55078,5276.259766,16308.20703,,,,,,,,,,,,,,,,,,-2.443
16/4/2025,16:00:00,39669.39063,5275.700195,16307.16016,,,,,,,,,,,,,,,,,,-2.4952
17/4/2025,9:30:00,39046.39844,5268.859863,16232.80371,,,,,,,,,,,,,,,,,,-4.5316
17/4/2025,10:30:00,39148.51953,5283.660156,16248.08105,,,,,,,,,,,,,,,,,,-3.5474
17/4/2025,11:30:00,39328.89844,5311.839844,16341.33398,,,,,,,,,,,,,,,,,,-2.2524
17/4/2025,12:30:00,39227.07813,5293.640137,16276.80273,,,,,,,,,,,,,,,,,,-2.969
17/4/2025,13:30:00,39369.08984,5317.299805,16376.6416,,,,,,,,,,,,,,,,,,-2.9804
17/4/2025,14:30:00,39206,5289.810059,16282.2168,,,,,,,,,,,,,,,,,,-3.788
17/4/2025,15:30:00,39150.44141,5283.5,16287.96289,,,,,,,,,,,,,,,,,,-3.1974
17/4/2025,16:00:00,39142.23047,5282.700195,16286.4502,,,,,,,,,,,,,,,,,,-3.2382
21/4/2025,9:30:00,38406.80078,5171.779785,15861.21289,,,,,,,,,,,,,,,,,,-5.7433
21/4/2025,10:30:00,38152.19922,5147.370117,15812.00879,,,,,,,,,,,,,,,,,,-6.2901
21/4/2025,11:30:00,38082.67969,5132.419922,15777.93457,,,,,,,,,,,,,,,,,,-6.7191
21/4/2025,12:30:00,37973.48047,5115.569824,15725.39941,,,,,,,,,,,,,,,,,,-6.3086
21/4/2025,13:30:00,37944.37109,5115.209961,15729.8291,,,,,,,,,,,,,,,,,,-6.2466
21/4/2025,14:30:00,37963.25,5119.709961,15746.89941,,,,,,,,,,,,,,,,,,-6.3472
21/4/2025,15:30:00,38161.71094,5157.810059,15871.49121,,,,,,,,,,,,,,,,,,-5.675
21/4/2025,16:00:00,38170.41016,5158.200195,15870.90039,,,,,,,,,,,,,,,,,,-5.6605
22/4/2025,9:30:00,38850,5245.959961,16173.85449,,,,,,,,,,,,,,,,,,-2.013
22/4/2025,10:30:00,38967.14063,5266.310059,16250.00293,,,,,,,,,,,,,,,,,,-1.9922
22/4/2025,11:30:00,39234.89844,5304.879883,16396.18164,,,,,,,,,,,,,,,,,,-0.4957
22/4/2025,12:30:00,38824.07031,5243.439941,16182.00098,,,,,,,,,,,,,,,,,,-1.7948
22/4/2025,13:30:00,39050.32031,5270.060059,16261.68555,,,,,,,,,,,,,,,,,,-0.0169
22/4/2025,14:30:00,39052.87109,5263.319824,16198.83887,,,,,,,,,,,,,,,,,,0.7371
22/4/2025,15:30:00,39182.98828,5286.810059,16300.46582,,,,,,,,,,,,,,,,,,-0.0475
22/4/2025,16:00:00,39186.98047,5287.759766,16300.41992,,,,,,,,,,,,,,,,,,-0.0413
23/4/2025,9:30:00,40246,5455.200195,16968.68164,,,,,,,,,,,,,,,,,,4.5333
23/4/2025,10:30:00,39875.41016,5401.580078,16797.94531,,,,,,,,,,,,,,,,,,3.3842
23/4/2025,11:30:00,39684.39063,5379.27002,16731.53906,,,,,,,,,,,,,,,,,,2.3878
23/4/2025,12:30:00,39795.71875,5399.899902,16812.33008,,,,,,,,,,,,,,,,,,3.2901
23/4/2025,13:30:00,39631.62109,5382.72998,16772.33789,,,,,,,,,,,,,,,,,,2.4162
23/4/2025,14:30:00,39533.46875,5363.779785,16683.15625,,,,,,,,,,,,,,,,,,2.4624
23/4/2025,15:30:00,39587.48047,5372.419922,16704.21875,,,,,,,,,,,,,,,,,,2.5556
23/4/2025,16:00:00,39606.57031,5375.859863,16708.05078,,,,,,,,,,,,,,,,,,2.5887
24/4/2025,9:30:00,39818.30078,5439.870117,16992.69531,,,,,,,,,,,,,,,,,,7.1336
24/4/2025,10:30:00,39826.67188,5441.640137,16996.61133,,,,,,,,,,,,,,,,,,7.4918
24/4/2025,11:30:00,39972.78906,5460.819824,17060.38672,,,,,,,,,,,,,,,,,,8.1281
24/4/2025,12:30:00,39987.32813,5467.060059,17090.64648,,,,,,,,,,,,,,,,,,8.6818
24/4/2025,13:30:00,40003.51953,5472.25,17118.67773,,,,,,,,,,,,,,,,,,8.8294
24/4/2025,14:30:00,40004.87109,5466.75,17084.21875,,,,,,,,,,,,,,,,,,8.4926
24/4/2025,15:30:00,40088.85156,5483.589844,17165.35938,,,,,,,,,,,,,,,,,,8.1522
24/4/2025,16:00:00,40093.39844,5484.77002,17166.03906,,,,,,,,,,,,,,,,,,8.1605
25/4/2025,9:30:00,39771.76172,5463.899902,17145.97266,,,,,,,,,,,,,,,,,,6.0104
25/4/2025,10:30:00,39859.91016,5482.450195,17224.67773,,,,,,,,,,,,,,,,,,5.998
25/4/2025,11:30:00,40008.64063,5502.060059,17282.10547,,,,,,,,,,,,,,,,,,5.4032
25/4/2025,12:30:00,40130.48047,5527.709961,17399.95313,,,,,,,,,,,,,,,,,,7.5266
25/4/2025,13:30:00,40056.07813,5515.350098,17339.41797,,,,,,,,,,,,,,,,,,6.6274
25/4/2025,14:30:00,40074.41016,5514.419922,17339.91211,,,,,,,,,,,,,,,,,,7.0442
25/4/2025,15:30:00,40099.89844,5523.52002,17378.35352,,,,,,,,,,,,,,,,,,6.6126
25/4/2025,16:00:00,40113.5,5525.209961,17382.93945,,,,,,,,,,,,,,,,,,6.6411
28/4/2025,9:30:00,40287.28125,5528.02002,17340.16406,,,,,,,,,,,,,,,,,,2.1892
28/4/2025,10:30:00,40074.30859,5489.359863,17171.37891,,,,,,,,,,,,,,,,,,2.2231
28/4/2025,11:30:00,39957.71094,5477.339844,17141.73242,,,,,,,,,,,,,,,,,,2.4516
28/4/2025,12:30:00,39895.03906,5471.47998,17140.85156,,,,,,,,,,,,,,,,,,1.9541
28/4/2025,13:30:00,40090.76953,5502.939941,17257.4375,,,,,,,,,,,,,,,,,,2.8923
28/4/2025,14:30:00,40213.46094,5523.419922,17341.91602,,,,,,,,,,,,,,,,,,3.9487
28/4/2025,15:30:00,40227.76172,5528.640137,17365.5918,,,,,,,,,,,,,,,,,,3.9593
28/4/2025,16:00:00,40227.58984,5528.75,17366.13086,,,,,,,,,,,,,,,,,,3.9387
29/4/2025,9:30:00,40239.05859,5516.660156,17328.46875,,,,,,,,,,,,,,,,,,1.976
29/4/2025,10:30:00,40478.67969,5540.279785,17378.3125,,,,,,,,,,,,,,,,,,2.2457
29/4/2025,11:30:00,40509.64063,5546.609863,17397.07813,,,,,,,,,,,,,,,,,,1.9735
29/4/2025,12:30:00,40465.60938,5543.97998,17388.9375,,,,,,,,,,,,,,,,,,1.7453
29/4/2025,13:30:00,40573.78906,5566.180176,17489.93359,,,,,,,,,,,,,,,,,,2.1687
29/4/2025,14:30:00,40585.46875,5563.450195,17462.29297,,,,,,,,,,,,,,,,,,2.213
29/4/2025,15:30:00,40519.91016,5560.299805,17459.73242,,,,,,,,,,,,,,,,,,1.7149
29/4/2025,16:00:00,40527.62109,5560.830078,17461.32031,,,,,,,,,,,,,,,,,,1.7201
30/4/2025,9:30:00,40062.85156,5481.060059,17135.01172,,,,,,,,,,,,,,,,,,-0.0639
30/4/2025,10:30:00,40256.37891,5507.819824,17221.68945,,,,,,,,,,,,,,,,,,-0.0173
30/4/2025,11:30:00,40231.64844,5498.720215,17192.27734,,,,,,,,,,,,,,,,,,-0.5198
30/4/2025,12:30:00,40357.89844,5517.200195,17247.64063,,,,,,,,,,,,,,,,,,-0.8754
30/4/2025,13:30:00,40376.25,5521.589844,17281.47461,,,,,,,,,,,,,,,,,,-0.3342
30/4/2025,14:30:00,40307.58984,5515.660156,17272.01367,,,,,,,,,,,,,,,,,,-0.3916
30/4/2025,15:30:00,40607.82813,5560.160156,17427.06055,,,,,,,,,,,,,,,,,,0.2803
30/4/2025,16:00:00,40669.35938,5569.060059,17446.33984,,,,,,,,,,,,,,,,,,0.3647
1/5/2025,9:30:00,40992.73828,5639.120117,17810.41016,,,,,,,,,,,,,,,,,,2.7119
1/5/2025,10:30:00,41064.82031,5650.390137,17879.94141,,,,,,,,,,,,,,,,,,4.1264
1/5/2025,11:30:00,40841.71094,5620.990234,17781.66992,,,,,,,,,,,,,,,,,,3.7332
1/5/2025,12:30:00,40916.75,5630.27002,17803.27734,,,,,,,,,,,,,,,,,,3.8646
1/5/2025,13:30:00,40924.80859,5636.160156,17819.29883,,,,,,,,,,,,,,,,,,3.2558
1/5/2025,14:30:00,40948.48047,5637.759766,17829.42188,,,,,,,,,,,,,,,,,,2.8111
1/5/2025,15:30:00,40742.96875,5602.310059,17699.85938,,,,,,,,,,,,,,,,,,1.9249
1/5/2025,16:00:00,40752.96094,5604.140137,17710.74023,,,,,,,,,,,,,,,,,,1.9844
2/5/2025,9:30:00,41254.26953,5679.939941,17958.4082,,,,,,,,,,,,,,,,,,3.6353
2/5/2025,10:30:00,41089.01172,5663.879883,17926.97852,,,,,,,,,,,,,,,,,,3.1572
2/5/2025,11:30:00,41341.89844,5689.799805,18009.70117,,,,,,,,,,,,,,,,,,3.5214
2/5/2025,12:30:00,41302.51953,5685.370117,17995.83203,,,,,,,,,,,,,,,,,,3.4901
2/5/2025,13:30:00,41328.35156,5694.220215,18023.96484,,,,,,,,,,,,,,,,,,3.0534
2/5/2025,14:30:00,41354.39063,5693.879883,17996.00391,,,,,,,,,,,,,,,,,,3.0564
2/5/2025,15:30:00,41310.30859,5685.72998,17972.70898,,,,,,,,,,,,,,,,,,2.9381
2/5/2025,16:00:00,41317.42969,5686.669922,17977.73047,,,,,,,,,,,,,,,,,,2.9575
5/5/2025,9:30:00,41272.98828,5653.959961,17843.97852,,,,,,,,,,,,,,,,,,4.1375
5/5/2025,10:30:00,41343.87109,5665.549805,17883.03125,,,,,,,,,,,,,,,,,,3.8402
5/5/2025,11:30:00,41421.92188,5674.27002,17912.22656,,,,,,,,,,,,,,,,,,4.1876
5/5/2025,12:30:00,41348.51172,5669.060059,17920.04492,,,,,,,,,,,,,,,,,,3.8985
5/5/2025,13:30:00,41423.10938,5679,17943.40039,,,,,,,,,,,,,,,,,,3.8303
5/5/2025,14:30:00,41298.30859,5665.029785,17899.00195,,,,,,,,,,,,,,,,,,3.6301
5/5/2025,15:30:00,41227.35156,5651.200195,17842.75391,,,,,,,,,,,,,,,,,,2.3853
5/5/2025,16:00:00,41218.82813,5650.379883,17844.24023,,,,,,,,,,,,,,,,,,2.2807
6/5/2025,9:30:00,41047.05859,5622.950195,17722.875,,,,,,,,,,,,,,,,,,-0.4915
